,_id,displayName,country,rating,date,content
584,640a4fbdeff9d2cf3ae6173a,Marco Mueller,RU,5,2023-02-19T05:04:00.000Z,"Arrived faster than expected, plus a bonus watch with another package!"
585,640a4fbdeff9d2cf3ae6173b,Hans Daniel,UA,5,2023-02-18T21:17:00.000Z,
586,640a4fbdeff9d2cf3ae6173c,Nicole Simonis,BR,5,2023-02-18T06:17:00.000Z,
587,640a4fbdeff9d2cf3ae6173d,Akeem Jenkins,BR,5,2023-02-17T15:29:00.000Z,
588,640a4fbdeff9d2cf3ae6173e,Darren Hauck I,BR,5,2023-02-17T13:00:00.000Z,"I always buy and always succeed.
Apparatus is sensational!"
589,640a4fbdeff9d2cf3ae6173f,Katelin Wisozk,FR,5,2023-02-17T01:11:00.000Z,Portable is super Blandine but too too heavy 455 g
590,640a4fbdeff9d2cf3ae61740,Estel Abshire,BR,5,2023-02-16T13:50:00.000Z,Congratulations to the seller excellent product!
591,640a4fbdeff9d2cf3ae61741,Adrianna Beatty,UA,5,2023-02-15T21:48:00.000Z,"The product is not rejected.
Check-in maizhe 3 Ministry.
The penny turned.
Katsapi pidarashi!!!
Pukin scum!!!
Rashka Lino!!!"
592,640a4fbdeff9d2cf3ae61742,Nayeli O'Keefe,ES,5,2023-02-15T08:10:00.000Z,
593,640a4fbdeff9d2cf3ae61743,Skylar Oberbrunner,UA,5,2023-02-15T07:37:00.000Z,Smartphone matches its description. Seller Thank you!
594,640a4fbdeff9d2cf3ae61744,Laurence Cole,UA,5,2023-02-14T22:04:00.000Z,
595,640a4fbdeff9d2cf3ae61745,Isidro Homenick,BR,5,2023-02-14T18:57:00.000Z,Very good phone well robust and the battery impresses me for the duration Nuh worth MSM I was taxed by customs real 280
596,640a4fbdeff9d2cf3ae61746,Josianne Graham,BR,5,2023-02-14T05:36:00.000Z,"My husband loved it, but I was taxed"
597,640a4fbdeff9d2cf3ae61747,Dulce Upton,BR,5,2023-02-13T10:29:00.000Z,"Blind everything right took a little longer I think it is normal because of customs.
I was taxed at just over $130 reais outside the ICMS of my state M.G which is half pulled over $120 reais plus the freight went all for almost $300 reais plus made up for the device to be cool and his value here is superior.
Also thank the seller for being attentive.
Thank you."
598,640a4fbdeff9d2cf3ae61748,Carmel D'Amore,UY,5,2023-02-13T06:04:00.000Z,Arrived in 1 month I like the product was taxed in customs but the value was low only 155 reais.
599,640a4fbdeff9d2cf3ae61749,Natasha Vandervort,BR,4,2023-02-12T06:48:00.000Z,
600,640a4fbdeff9d2cf3ae6174a,Mr. Maye Hoppe,PR,5,2023-02-11T06:54:00.000Z,"The article arrived in good condition. Good packing.
In love with my cell phone. EXELENTE!!! The best!! Battery, lasts up to 4 days without charging. Everything equal to the enlightened."
601,640a4fbdeff9d2cf3ae6174b,Casandra Romaguera,UY,5,2023-02-11T02:59:00.000Z,
602,640a4fbdeff9d2cf3ae6174c,Clifford Crooks,AR,5,2023-02-11T02:36:00.000Z,"Since I start with rugger, strong and submersible cell phones. I have not returned to the Commons. This seems to be the best of all. Feels super robust. It weighs a little more than the others but the rugger are strong and heavy. Last, it serves as a weapon... You give it to someone in the head, and nothing else counts. Is to is another to fevor of ALIEXPR is S"
603,640a4fbdeff9d2cf3ae6174d,Torrey Morar,BR,5,2023-02-11T01:24:00.000Z,Very good congratulations
604,640a4fbdeff9d2cf3ae6174e,Darrell Eichmann,BR,3,2023-02-10T13:46:00.000Z,"I liked it a lot, it subbriated my perfect spattives, but mine fell into the water all bundled and entered water through the speaker and spoiled it."
605,640a4fbdeff9d2cf3ae6174f,Barbara VonRueden,BR,5,2023-02-10T09:01:00.000Z,Great
606,640a4fbdeff9d2cf3ae61750,Ray Huel,BR,5,2023-02-10T06:33:00.000Z,"Is a top mobile phone, mainly for older people, which has an easier time breaking cell phones."
607,640a4fbdeff9d2cf3ae61751,Melyna Turner,BR,4,2023-02-10T01:43:00.000Z,So far very good
608,640a4fbdeff9d2cf3ae61752,Dr. Jayden Cartwright,UY,5,2023-02-09T04:28:00.000Z,"Hello if you see my comment know that from the day I bought to customs in Brazil it was 4 days arrived in Brazil on the 18th more only on the 26th the Customs released the real 155 fee arrived yesterday in my City here in canapi Sertão de Alagoas arrived with a load of 70 ℅ I used with a desire from 9 am until 00 :00 and was still at 48 ℅ and the message said there is 1 day and 7 hours of battery. The only thing you have to do when buying and put the photo gallery obs only picks up the photo gallery Google perfectly without bugs. I'm not talking about Google Photos not OK.
Exelent product for those who work!!!
I was going to forget I put the S22 Lauche so it looked like in the apps."
609,640a4fbdeff9d2cf3ae61753,Hailee Powlowski,UA,5,2023-02-09T00:54:00.000Z,"The phone is good, keeps 5 days of intensive work."
610,640a4fbdeff9d2cf3ae61754,Jameson Heathcote,RU,5,2023-02-08T22:25:00.000Z,
611,640a4fbdeff9d2cf3ae61755,Nannie Stoltenberg,BR,5,2023-02-08T13:12:00.000Z,"A great cell phone, exactly what I expected and needed, strong, powerful. A great purchase. Perfect!"
612,640a4fbdeff9d2cf3ae61756,Nyasia Kunze,BR,5,2023-02-08T10:35:00.000Z,"Great seller arrived on time, excellent robust smartphone great device, happy with my purchase, you can buy I recommend"
613,640a4fbdeff9d2cf3ae61757,Herta Kulas,DZ,5,2023-02-08T07:51:00.000Z,good
614,640a4fbdeff9d2cf3ae61758,Destiny West,BR,5,2023-02-08T00:35:00.000Z,
615,640a4fbdeff9d2cf3ae61759,Oran Blanda,US,5,2023-02-07T08:42:00.000Z,"the phone  is superb and the smart watch ⌚ is very beautiful and lovely, Hotwav products is superb nothing like it"
616,640a4fbdeff9d2cf3ae6175a,Jeremie Bergstrom,BR,5,2023-02-07T06:52:00.000Z,
617,640a4fbdeff9d2cf3ae6175b,Tatum Moore Jr.,BR,5,2023-02-07T02:54:00.000Z,"Good morning!!!

I received the product on time, I have CTZ I made a super buy. I was taxed by customs here in Brazil, but it was still worth it. The cell phone is very beautiful and operational, I am a sergeant in the Army Reserve and Minister training for a brigade, abseiling and other operational activities. The cell phone is really what I was looking for. Thank you very much to the store and seller!!!"
618,640a4fbdeff9d2cf3ae6175c,Rowland Shields,RU,5,2023-02-06T18:53:00.000Z,
619,640a4fbdeff9d2cf3ae6175d,Anais Bogan,BR,5,2023-02-06T13:47:00.000Z,"Excellent cost benefit! Large and heavy device, but nothing absurd."
620,640a4fbdeff9d2cf3ae6175e,Adell Flatley,UA,5,2023-02-06T10:41:00.000Z,"I am also the same as the other smartphone from the seller, The W10 pro model has become more similar, its own balance characteristics and a stray battery."
621,640a4fbdeff9d2cf3ae6175f,Jackeline Ward,BR,5,2023-02-06T09:52:00.000Z,I loved very good I recommend everyone to buy with this seller everything came right well packed and sealed.
622,640a4fbdeff9d2cf3ae61760,Beau Wolf,UA,5,2023-02-05T08:51:00.000Z,While I'm taking a test drive
623,640a4fbdeff9d2cf3ae61761,Hazel Rath,EE,5,2023-02-05T06:20:00.000Z,
624,640a4fbdeff9d2cf3ae61762,Brice VonRueden,MD,5,2023-02-05T03:08:00.000Z,Good Simple Phone-Power Bank!
625,640a4fbdeff9d2cf3ae61763,Jalyn Botsford,PE,1,2023-02-04T17:20:00.000Z,Cannot enter Peru because n has fcc code and not
626,640a4fbdeff9d2cf3ae61764,Jerome O'Keefe,BR,4,2023-02-04T07:10:00.000Z,
627,640a4fbdeff9d2cf3ae61765,Destiny Greenfelder,BR,5,2023-02-04T04:13:00.000Z,
628,640a4fbdeff9d2cf3ae61766,Weldon Hagenes,BR,5,2023-02-03T07:07:00.000Z,excellent
629,640a4fbdeff9d2cf3ae61767,Dale Koelpin,RU,5,2023-02-03T03:11:00.000Z,"Holds the battery, (just a bomb!) For 5 days of not very active use from 100% dropped to 69%"
630,640a4fbdeff9d2cf3ae61768,Nakia Schulist,MX,3,2023-02-02T19:18:00.000Z,Apparently in my country those of transport are very neglected. The item was lost
631,640a4fbdeff9d2cf3ae61769,Ms. Thora D'Amore,BR,5,2023-02-02T13:29:00.000Z,"Product arrived in the stipulated time rattlesnake PR, I was taxed on 155,00 great product"
632,640a4fbdeff9d2cf3ae6176a,Mrs. Travon Welch,MX,5,2023-02-02T12:19:00.000Z,"The shipment is very slow, nobody responds or is responsible for the lagistica and when I arrived in my country they charged me tariffs for more than 50 percent of the value of the product"
633,640a4fbdeff9d2cf3ae6176b,Hertha Smith,BR,5,2023-02-02T11:13:00.000Z,"The phone is very good surprised me quite, it is a bit heavy more as pro work use is acceptable by resistance. Both fall and water, I ride on the bike I had to improvise a tougher support to support the weight and have no surprises. The battery lasts long in my use stayed all week."
634,640a4fbdeff9d2cf3ae6176c,Harold Schaefer,BR,5,2023-02-02T10:13:00.000Z,"Beautiful, well resistant, excellent product, good seller, arrived super fast, loved"
635,640a4fbdeff9d2cf3ae6176d,Cierra McGlynn,BR,5,2023-02-02T09:30:00.000Z,I'm with him two months away very good
636,640a4fbdeff9d2cf3ae6176e,Janessa Smitham,RU,5,2023-02-01T23:04:00.000Z,"Reached Sverodvinsk in 2 weeks, everything works."
637,640a4fbdeff9d2cf3ae6176f,Leslie Herman,BR,3,2023-02-01T11:49:00.000Z,"My cell phone stopped charging with only 1 month of use. I don't know what to do, I need help."
638,640a4fbdeff9d2cf3ae61770,Kailey Lowe,BR,5,2023-02-01T05:06:00.000Z,Of the hour
639,640a4fbdeff9d2cf3ae61771,Stella Parker,UA,5,2023-02-01T02:35:00.000Z,
640,640a4fbdeff9d2cf3ae61772,Kattie Lueilwitz,UY,5,2023-01-31T06:34:00.000Z,Great cost benefit cell phone and I am very pleased.
641,640a4fbdeff9d2cf3ae61773,Audrey Paucek,RU,5,2023-01-31T02:06:00.000Z,"Yes, that's exactly what I needed. And fit into the pocket and the weight does not bother. Only the camera is weak, but compared to Kodak Ektra. Otherwise everything is fine. It remains now to check time."
642,640a4fbdeff9d2cf3ae61774,Lonny Leffler IV,MX,5,2023-01-30T15:12:00.000Z,"The phone is as the description. Although it is very big works great, I am satisfied with my purchase."
643,640a4fbdeff9d2cf3ae61775,Francesca Frami,BR,5,2023-01-30T13:52:00.000Z,As described.
644,640a4fbdeff9d2cf3ae61776,Coby Hegmann,DZ,5,2023-01-30T13:32:00.000Z,
645,640a4fbdeff9d2cf3ae61777,Domenico Kuhic,MX,5,2023-01-29T23:38:00.000Z,The shipment was somewhat slow but the phone is really very nice.
646,640a4fbdeff9d2cf3ae61778,Darron Carroll,RU,5,2023-01-29T21:24:00.000Z,
647,640a4fbdeff9d2cf3ae61779,Dasia Runolfsdottir,BR,5,2023-01-29T16:30:00.000Z,
648,640a4fbdeff9d2cf3ae6177a,Cristopher Anderson,RU,5,2023-01-27T23:07:00.000Z,"Sent to Nizhny Novgorod in 9 days, the devil's jambs, everything works"
649,640a4fbdeff9d2cf3ae6177b,Jesus Thiel V,BR,5,2023-01-27T18:22:00.000Z,
650,640a4fbdeff9d2cf3ae6177c,Jarret Veum,UA,5,2023-01-27T08:36:00.000Z,"They delivered it, sent it to shvidko"
651,640a4fbdeff9d2cf3ae6177d,Mathew Funk,BR,5,2023-01-27T06:19:00.000Z,Excellent purchase. Product received in perfect condition and meeting my expectations.
652,640a4fbdeff9d2cf3ae6177e,Julie Beer,BR,5,2023-01-26T13:01:00.000Z,Excellent!
653,640a4fbdeff9d2cf3ae6177f,Rosalyn Koss,BR,5,2023-01-25T18:43:00.000Z,"Everything OK, product very well packed, recommend."
654,640a4fbdeff9d2cf3ae61780,Travon Daugherty,BR,5,2023-01-25T10:57:00.000Z,"The cell phone is great, resistant.
The battery has long duration.
The delivery was fast.
I'm very pleased.
I recommend it."
655,640a4fbdeff9d2cf3ae61781,Willis Lockman,KZ,5,2023-01-25T06:07:00.000Z,"Hello everyone. A decent brick, bought a friend as a gift. Really big, probably because of the AKB. The parameters correspond to the specified. My friend is happy, I went to look for a backpack for this giant (just kidding). All peace and well-being..."
656,640a4fbdeff9d2cf3ae61782,Ken Miller,BG,5,2023-01-25T04:27:00.000Z,
657,640a4fbdeff9d2cf3ae61783,Sharon Lubowitz,RU,5,2023-01-25T03:28:00.000Z,
658,640a4fbdeff9d2cf3ae61784,Rhiannon Parisian,RU,5,2023-01-24T16:08:00.000Z,"From order to receipt in St. Petersburg 13 days. Heavy, Android 12 cut, no other comments."
659,640a4fbdeff9d2cf3ae61785,Ollie Moen,FR,5,2023-02-15T13:01:00.000Z,"I really recommend the seller, very fast delivery, very fast order processing. Thank you"
660,640a4fbdeff9d2cf3ae61786,Hassie Dickens PhD,FR,5,2023-03-01T02:51:00.000Z,Seems well satisfied with the transmission speed.
661,640a4fbdeff9d2cf3ae61787,Kasey Kuhn,FR,5,2023-03-04T02:18:00.000Z,Excellent price quality ratio unbeatable. All the accessories are there. Battery really lasts a long time. French language in it. Perfect. Delighted
662,640a4fbdeff9d2cf3ae61788,Immanuel Mills,FR,5,2023-03-03T02:02:00.000Z,Super Shopping sends fast seller very serious thank you
663,640a4fbdeff9d2cf3ae61789,Keely Hermiston,FR,5,2023-02-23T04:34:00.000Z,Excellent seller fast delivery
664,640a4fbdeff9d2cf3ae6178a,Abby Wolf,FR,5,2023-03-09T11:58:00.000Z,Perfect is the 2nd I order.
665,640a4fbdeff9d2cf3ae6178b,Marcelle Cormier,US,5,2023-02-08T13:01:00.000Z,
666,640a4fbdeff9d2cf3ae6178c,Brendon Osinski,ES,5,2023-03-02T00:37:00.000Z,Received. Very Fast. For now it does not turn on. I'm going to test cargo. E put average rating to td until you can charge the battery. I will add info once used
667,640a4fbdeff9d2cf3ae6178d,Jamaal Hintz,ES,5,2023-01-24T10:38:00.000Z,nice one looks like iPhone mimi
668,640a4fbdeff9d2cf3ae6178e,Keegan Mohr,UA,5,2023-02-21T03:27:00.000Z,"פלאפון beautiful,
No Hebrew language
There is no option to put 2 סימים card memory simultaneously,
Satisfied very!"
669,640a4fbdeff9d2cf3ae6178f,Grover Schmitt,PK,5,2023-02-08T00:22:00.000Z,order received very fast service trusted seller and very good mobile love it...
670,640a4fbdeff9d2cf3ae61790,Leora Heidenreich,RU,5,2023-01-07T07:03:00.000Z,The phone is great for this money. The time has come. It's simple
671,640a4fbdeff9d2cf3ae61791,Ms. Tyrell Ruecker,BR,5,2023-02-08T13:23:00.000Z,Quality product and reliable seller!!!
672,640a4fbdeff9d2cf3ae61792,Candice Wisozk,ES,5,2023-02-11T22:15:00.000Z,But I haven't tried yet
673,640a4fbdeff9d2cf3ae61793,Jessie Walter,ES,5,2023-01-25T02:51:00.000Z,o k
674,640a4fbdeff9d2cf3ae61794,Berenice Lockman,ES,4,2023-02-06T06:09:00.000Z,According to the price
675,640a4fbdeff9d2cf3ae61795,Jarrod Walsh,IL,3,2023-02-25T13:22:00.000Z,"Not support Israel, according to how שבדקתי
Well הואלא feel such a quality."
676,640a4fbdeff9d2cf3ae61796,Royal Moen,IL,3,2023-01-31T02:26:00.000Z,The item looks good arrived at what doesn't look to me שבהודעת advertising was written support Hebrew and listed the language Hebrew כתוצאה מכך I can't do it no use be happy if תעזרו me in this thank you advance
677,640a4fbdeff9d2cf3ae61797,Earnest Ratke,FR,5,2023-02-11T00:42:00.000Z,
678,640a4fbdeff9d2cf3ae61798,Jerad Douglas,NL,5,2022-12-29T02:07:00.000Z,
679,640a4fbdeff9d2cf3ae61799,Terence Schaefer DDS,BR,5,2023-01-26T06:07:00.000Z,
680,640a4fbdeff9d2cf3ae6179a,Filomena Schoen,LV,5,2023-02-14T01:40:00.000Z,
681,640a4fbdeff9d2cf3ae6179b,Dr. Jennie Fahey,RU,5,2023-01-07T07:03:00.000Z,
682,640a4fbdeff9d2cf3ae6179c,Ari Hilpert,ES,1,2023-02-22T23:59:00.000Z,"Toy phone, do not throw money"
683,640a4fbdeff9d2cf3ae6179d,Harrison Mueller,UA,5,2023-02-10T02:40:00.000Z,
684,640a4fbdeff9d2cf3ae6179e,Domingo Ward,FR,5,2023-02-27T01:45:00.000Z,
685,640a4fbdeff9d2cf3ae6179f,Curt Casper MD,UA,5,2022-12-09T22:38:00.000Z,
686,640a4fbdeff9d2cf3ae617a0,Emie Baumbach,IL,5,2023-01-08T08:11:00.000Z,
687,640a4fbdeff9d2cf3ae617a1,Lucius Green,RU,5,2022-12-09T22:38:00.000Z,
688,640a4fbdeff9d2cf3ae617a2,Royce Jones,RU,5,2022-12-09T22:38:00.000Z,
689,640a4fbdeff9d2cf3ae617a3,Mara Mitchell,ES,5,2022-12-09T22:38:00.000Z,
690,640a4fbdeff9d2cf3ae617a4,Milton Mitchell,SA,5,2023-01-07T07:03:00.000Z,
691,640a4fbdeff9d2cf3ae617a5,Erik Carter,NL,4,2023-03-02T12:56:00.000Z,
692,640a4fbdeff9d2cf3ae617a6,Sadye Fisher,US,5,2022-12-09T22:48:00.000Z,"The phone is beautiful. Many thanks to the seller. I recommend
PS: The battery is pasted with yellow insulating tape. Be sure to tear off the insulating tape to turn on the phone."
693,640a4fbdeff9d2cf3ae617a7,Joelle Bergnaum,US,5,2023-01-07T06:43:00.000Z,very cool product. And it's a pen!!!!
694,640a4fbdeff9d2cf3ae617a8,Adam Towne,US,5,2023-02-27T06:56:00.000Z,looks just like the picture. works great
695,640a4fbdeff9d2cf3ae617a9,Jamie Stoltenberg,US,5,2022-12-09T22:48:00.000Z,thank you very much
696,640a4fbdeff9d2cf3ae617aa,Garrett Goodwin,US,1,2023-02-18T07:44:00.000Z,"the product I received it doesn't work, and also sim tray was broken"
697,640a4fbdeff9d2cf3ae617ab,Carmela Reichert,US,5,2023-02-15T15:38:00.000Z,
698,640a4fbdeff9d2cf3ae617ac,Fidel Schiller,MX,5,2023-01-17T12:04:00.000Z,Looks good quality .. I still don't test it for functionality
699,640a4fbdeff9d2cf3ae617ad,Dominic Kub,CZ,5,2023-02-22T04:16:00.000Z,absolutely brilliant for my work. thanks for the trade.
700,640a4fbdeff9d2cf3ae617ae,Odell O'Keefe,SC,5,2022-12-09T22:48:00.000Z,very accurate was quickly shipped. would recommend this seller very competent
701,640a4fbdeff9d2cf3ae617af,Isadore Bergnaum Jr.,AU,5,2023-01-07T06:43:00.000Z,I am satisfied with the product. I will order again.
702,640a4fbdeff9d2cf3ae617b0,Junior Weber,UK,5,2023-01-07T06:43:00.000Z,The pen arrived today it took a bit to work out but I think I got I am going to have fun working out everything.
703,640a4fbdeff9d2cf3ae617b1,Zackery Strosin II,KE,5,2022-12-09T22:48:00.000Z,good good working on well and perfect long life in servo  limited
704,640a4fbdeff9d2cf3ae617b2,Tara Prohaska,RU,5,2022-12-09T22:48:00.000Z,The seller of good faith for a week earlier came good very
705,640a4fbdeff9d2cf3ae617b3,Marco Terry PhD,FR,5,2023-01-07T06:43:00.000Z,Very pretty phone I'm happy
706,640a4fbdeff9d2cf3ae617b4,Jessika Schmitt,KH,5,2022-12-09T22:48:00.000Z,The phone is easy to use and comfortable.
707,640a4fbdeff9d2cf3ae617b5,Shaun Toy,IT,5,2023-02-17T02:14:00.000Z,Super great
708,640a4fbdeff9d2cf3ae617b6,Lee Feeney,LK,5,2023-01-07T06:43:00.000Z,all good
709,640a4fbdeff9d2cf3ae617b7,Miss Joe Grady,NL,5,2023-01-07T06:43:00.000Z,"Very good,I recommend"
710,640a4fbdeff9d2cf3ae617b8,Lemuel Veum,CH,5,2023-02-17T09:23:00.000Z,Alles Ok
711,640a4fbdeff9d2cf3ae617b9,Miss Jamey Krajcik,NG,5,2022-12-09T22:48:00.000Z,it looks good.
712,640a4fbdeff9d2cf3ae617ba,Genoveva Macejkovic,IL,5,2022-12-09T22:48:00.000Z,Works great. Recommended
713,640a4fbdeff9d2cf3ae617bb,Merlin Ankunding,NO,5,2023-01-07T06:43:00.000Z,Good product
714,640a4fbdeff9d2cf3ae617bc,Elissa Blanda,GH,5,2023-01-07T06:43:00.000Z,very fine
715,640a4fbdeff9d2cf3ae617bd,Vida Moen,MX,5,2023-01-07T06:43:00.000Z,Fast effective
716,640a4fbdeff9d2cf3ae617be,Aiden Effertz Sr.,KR,1,2023-02-28T18:16:00.000Z,Waste of money
717,640a4fbdeff9d2cf3ae617bf,Mrs. Jovan Schowalter,OM,5,2023-02-10T02:08:00.000Z,
718,640a4fbdeff9d2cf3ae617c0,Jamil Keebler,UA,5,2023-01-07T06:43:00.000Z,
719,640a4fbdeff9d2cf3ae617c1,Morris Kulas,NG,5,2022-12-24T20:05:00.000Z,
720,640a4fbdeff9d2cf3ae617c2,Clint McClure,ES,4,2023-01-07T04:11:00.000Z,
721,640a4fbdeff9d2cf3ae617c3,Maynard Langosh,BG,5,2023-01-05T00:00:00.000Z,
722,640a4fbdeff9d2cf3ae617c4,Romaine Rowe,FR,4,2023-02-06T07:15:00.000Z,
723,640a4fbdeff9d2cf3ae617c5,Dianna O'Keefe,ES,5,2023-02-22T02:07:00.000Z,
724,640a4fbdeff9d2cf3ae617c6,Marlee Harris,MX,5,2023-02-25T05:18:00.000Z,
725,640a4fbdeff9d2cf3ae617c7,Skyla Collins,MA,5,2023-03-08T05:07:00.000Z,Not tested yet and paid 16 dollar duty ☹️
726,640a4fbdeff9d2cf3ae617c8,Ms. Gianni Goyette,BE,5,2023-02-21T11:11:00.000Z,
727,640a4fbdeff9d2cf3ae617c9,Clark Gibson,PT,5,2023-03-05T05:09:00.000Z,
728,640a4fbdeff9d2cf3ae617ca,Joyce Johns,QA,5,2023-01-28T11:32:00.000Z,
729,640a4fbdeff9d2cf3ae617cb,Telly Larkin,SA,4,2023-03-07T10:59:00.000Z,It's come in same time like 25 to 27 days but in the pic showing normal size when I received my servo mobile its good but size its big
730,640a4fbdeff9d2cf3ae617cc,Davin Frami,BR,5,2023-03-02T08:40:00.000Z,Very simple cell phone! But for the amount paid is OK!
731,640a4fbdeff9d2cf3ae617cd,Tyson Deckow,UA,5,2023-02-01T05:02:00.000Z,"Normal dialer for parents, although everything is already on smartphones! Or as a second, working"
732,640a4fbdeff9d2cf3ae617ce,Keara Schamberger,UK,5,2023-03-07T09:39:00.000Z,how can I leave feedback when the mobile phone has not yet arrived
733,640a4fbdeff9d2cf3ae617cf,Angela DuBuque,CL,5,2023-02-27T14:50:00.000Z,Arrived quickly. I haven't tried it yet
734,640a4fbdeff9d2cf3ae617d0,Danika Smith,MA,5,2023-02-01T20:48:00.000Z,Good telephono arrived in 7 days
735,640a4fbdeff9d2cf3ae617d1,Josue Sanford,RU,5,2023-01-07T07:12:00.000Z,Well packed ==== looks good. .. I'll check it out... I previously took a similar phone -- it was enough for three years === the battery began to charge poorly-and everything else is still working...
736,640a4fbdeff9d2cf3ae617d2,Keaton Bashirian,FR,5,2023-03-03T14:49:00.000Z,Very good product I recommend for the price it is very satisfactory
737,640a4fbdeff9d2cf3ae617d3,Lexus Kreiger DVM,NG,5,2023-03-04T09:20:00.000Z,"This is a good all round phone.
I have tested it all, have 3 sim cards, good clall clarity, used bluetooth, installed a mem card, I'm even using the radio as I type this."
738,640a4fbdeff9d2cf3ae617d4,Anahi Willms,RU,5,2022-12-09T23:46:00.000Z,Everything is clear and fast delivery earlier than five days!!! For the first time.
739,640a4fbdeff9d2cf3ae617d5,Stephania Skiles,BR,5,2023-02-09T06:10:00.000Z,"Great appliance
Great Cost Benefit
Super recommend, very good device for the elderly"
740,640a4fbdeff9d2cf3ae617d6,Frank Bauch,SA,5,2022-12-09T23:46:00.000Z,"Good seller and recommended and good product
Arabic characters in the keyboard"
741,640a4fbdeff9d2cf3ae617d7,Eddie Kris,PL,5,2023-01-07T07:12:00.000Z,"Very fast delivery, only 11 days to Poland. Phone is very big, I have such for 3 SIM card which is normal. No I checked dimensions before purchasing so it's my fault. Not thought that would be such a great as smartphone."
742,640a4fbdeff9d2cf3ae617d8,Emmett Cole,PL,5,2022-12-09T23:46:00.000Z,"everything is exactly as described, the phone is working perfectly and arrived at time. It's way bigger and heavier than it looks like on pictures in the description but that's not a bad thing just a little unexpected. Other than that the phone is working just fine, it can charge other devices, it's battery is working for a long time, it has a bright flashlight and all of the four sims working perfectly."
743,640a4fbdeff9d2cf3ae617d9,Jabari Cronin,MX,5,2022-12-09T23:46:00.000Z,"Very interesting the phone, it's big numbers and the same phone and very good sound. Recommended for people with hearing problems."
744,640a4fbdeff9d2cf3ae617da,Chyna Leuschke Sr.,AM,5,2023-01-07T07:12:00.000Z,Normally beautiful and very. More sedite in hands
745,640a4fbdeff9d2cf3ae617db,Kade Hudson,BF,5,2022-12-09T23:46:00.000Z,"Phone well received and perfect, I recommend the seller."
746,640a4fbdeff9d2cf3ae617dc,Joany Aufderhar,RU,5,2022-12-09T23:46:00.000Z,"Very convenient phone. Loud, large screen, it is easy to find a case, slots for SIM cards are standard it is very convenient. While I checked all the channels. I have only 2 SIM cards now. But I will definitely put 4. you can choose on different SIM cards convenient payment rates.
I liked the phone, I will recommend to the same friends"
747,640a4fbdeff9d2cf3ae617dd,Mr. Adan Monahan,NG,5,2023-01-07T07:12:00.000Z,Fast shipping good phone seller recommended order came in 11 days
748,640a4fbdeff9d2cf3ae617de,Hudson Torphy,RU,5,2023-01-07T07:12:00.000Z,"Thank you!
The phone is packed in several layers, super!"
749,640a4fbdeff9d2cf3ae617df,Ms. Sherman Schroeder,RU,5,2023-01-07T07:12:00.000Z,"The same as in the description. The phone is certainly big. A little clumsy done, the buttons are islands in the corners, as is the glass. Yelling loudly as mad. Works without charging for about 5 days. Large capacity battery. for such a 4 x simoid balalaika price 2 T. R. Will go. In general, not a bad apparatus."
750,640a4fbdeff9d2cf3ae617e0,Manley Zulauf,BR,5,2023-01-16T13:29:00.000Z,Thank you very much. Great product arrived on time. Very good.
751,640a4fbdeff9d2cf3ae617e1,Gloria Emard,RU,5,2022-12-09T23:46:00.000Z,Everything is fine... came earlier... I recommend .... I did not communicate with the seller
752,640a4fbdeff9d2cf3ae617e2,Erna Wuckert,PE,5,2023-01-07T07:12:00.000Z,"It came to me in 15 days, the product meets its specifications."
753,640a4fbdeff9d2cf3ae617e3,Clyde Nitzsche,DZ,5,2023-01-07T07:12:00.000Z,"like always
the seller is the best 
❤️❤️❤️"
754,640a4fbdeff9d2cf3ae617e4,Carlee Ritchie,BR,5,2023-02-15T10:22:00.000Z,I haven't used it yet! But it arrived fast
755,640a4fbdeff9d2cf3ae617e5,Barton Jast,OM,5,2023-01-07T07:12:00.000Z,A wonderful seller arrived in two weeks I recommend dealing with
756,640a4fbdeff9d2cf3ae617e6,Lonzo Aufderhar,ES,5,2023-02-22T03:27:00.000Z,o k
757,640a4fbdeff9d2cf3ae617e7,Keon Bartell,MA,5,2023-02-28T02:19:00.000Z,"Thank you, sir."
758,640a4fbdeff9d2cf3ae617e8,Shania Nolan,BR,5,2023-02-26T12:37:00.000Z,top
759,640a4fbdeff9d2cf3ae617e9,Elroy Hamill,UA,5,2023-02-15T11:41:00.000Z,me
760,640a4fbdeff9d2cf3ae617ea,Vena D'Amore,ES,3,2023-03-08T00:58:00.000Z,"It is not necessary, I am wrong and return it"
761,640a4fbdeff9d2cf3ae617eb,Stanton Homenick V,IL,5,2023-01-19T13:35:00.000Z,Worth the Price
762,640a4fbdeff9d2cf3ae617ec,Mustafa Volkman,RU,5,2023-01-07T07:12:00.000Z,"Freebie price, phone top"
763,640a4fbdeff9d2cf3ae617ed,Tina Klocko,RU,5,2022-12-09T23:46:00.000Z,Excellent phone for such a price
764,640a4fbdeff9d2cf3ae617ee,Wilfred Harris,BG,4,2023-02-01T07:21:00.000Z,3.5 audio jack not working
765,640a4fbdeff9d2cf3ae617ef,Gladys Langworth,UA,3,2023-02-21T03:06:00.000Z,"The capacity of the battery is not correct
Pichet 3500 Ma
And 100 to 75% batere
For 15 x V
Roscharan
Shvidko came for 2 tizhni
Ale battery could cut"
766,640a4fbdeff9d2cf3ae617f0,Fredrick Feest,PL,3,2023-02-01T17:46:00.000Z,Phone can not connect to the Internet in Poland-system not fitted for European
